,מספר לקוח,שם לקוח,מק'ט,תאור משפחת מוצר,מחיר ליחידה,הנחה כללית (%),שם סוכן,מוצר משלים,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),כמות (ללא סיכום),כמות,סכום (שח),כמות ביח' מפעל,עמלת סוכן (שח),רווח (שח),עמלת סוכן (%),עלות ליחידה (שח),תאריך
2614,200025,"מוסך מועלם צדוק בע""מ",MC 9914,צינור נשם,53.3,0.0,משה ונטורה,,42.62,0.0,0.0,1,1,53.23,1,1.59,9.01,3.0,42.62,2024-10-03
2615,200025,"מוסך מועלם צדוק בע""מ",MC0844,זמני בעבודת הקמה,9.0,0.0,משה ונטורה,,26.82,0.0,0.0,6,6,54.01,6,1.62,25.56,3.0,4.47,2024-03-06
2616,200025,"מוסך מועלם צדוק בע""מ",MC2771,זמני בעבודת הקמה,7.5,0.0,משה ונטורה,,16.92,0.0,0.0,8,8,60.31,8,1.8,41.58,3.0,4.24,2024-11-02
2617,200025,"מוסך מועלם צדוק בע""מ",MC3233,טרמוסטטים,332.5,0.0,משה ונטורה,,321.32,0.0,0.0,2,2,665.12,2,19.95,323.84,3.0,321.32,2024-09-04
2618,200025,"מוסך מועלם צדוק בע""מ",MC4995,זמני בעבודת הקמה,42.0,0.0,משה ונטורה,,86.99,0.0,0.0,5,5,210.37,5,6.31,117.06,3.0,17.4,2024-03-21
2619,200027,אריאל חלפים,04551994,הגה ותיבת הגה מחודש,900.0,0.0,רם,,127.8,0.0,0.0,1,1,450.0,1,13.5,308.7,3.0,0.0,2024-12-05
2620,200027,אריאל חלפים,05371010,הגאי כח הידראוליים מחודש,1750.0,0.0,רם,,0.0,0.0,0.0,1,1,875.17,1,26.25,848.91,3.0,0.0,2024-06-05
2621,200027,אריאל חלפים,05371010,הגאי כח הידראוליים מחודש,1800.0,0.0,רם,,0.0,0.0,0.0,1,1,900.0,1,27.0,873.0,3.0,0.0,2024-05-22
2622,200027,אריאל חלפים,05822240,הגאי כח הידראוליים מחודש,1750.0,0.0,רם,,0.0,0.0,0.0,1,1,787.57,1,23.62,763.94,3.0,0.0,2024-04-14
2623,200027,אריאל חלפים,0588,משפחת מוצר כללית,200.0,0.0,רם,,0.0,0.0,0.0,1,1,200.04,1,6.0,194.03,3.0,0.0,2024-06-05
2624,200027,אריאל חלפים,0588,משפחת מוצר כללית,250.0,0.0,רם,,0.0,0.0,0.0,1,1,250.0,1,7.5,242.5,3.0,0.0,2024-12-05
2625,200027,אריאל חלפים,0588,משפחת מוצר כללית,350.0,0.0,רם,,0.0,0.0,0.0,1,1,350.03,1,10.5,339.52,3.0,0.0,2024-04-14
2626,200027,אריאל חלפים,35941433LPR,דיסקיות,137.0,0.0,רם,,393.78,0.0,0.0,10,10,616.36,10,18.49,204.08,3.0,34.37,2024-02-29
2627,200027,אריאל חלפים,41370302LPR,צלחות,130.0,0.0,רם,,310.02,0.0,0.0,4,4,519.98,4,15.59,194.36,3.0,80.26,2024-01-02
2628,200027,אריאל חלפים,41370302LPR,צלחות,288.0,0.0,רם,,155.01,0.0,0.0,2,2,288.0,2,8.64,124.35,3.0,80.26,2024-09-01
2629,200027,אריאל חלפים,41370302LPR,צלחות,288.0,0.0,רם,,310.02,0.0,0.0,4,4,518.46,4,15.55,192.88,3.0,80.26,2024-03-17
2630,200027,אריאל חלפים,41371512LPR,צלחות,80.0,0.0,רם,,539.78,0.0,0.0,10,10,799.96,10,23.99,236.18,3.0,59.91,2024-01-02
2631,200027,אריאל חלפים,41371512LPR,צלחות,88.0,0.0,רם,,1198.25,0.0,0.0,20,20,1759.96,20,52.79,508.91,3.0,59.91,2024-02-05
2632,200027,אריאל חלפים,41371512LPR,צלחות,196.0,0.0,עזרא תמיר,,599.1,0.0,0.0,10,10,882.18,10,26.46,256.61,3.0,59.91,2024-08-18
2633,200027,אריאל חלפים,41371512LPR,צלחות,212.0,0.0,רם,,599.12,0.0,0.0,10,10,954.11,10,28.62,326.36,3.0,59.91,2024-03-17
2634,200027,אריאל חלפים,41371516LPR,צלחות,90.0,0.0,רם,,245.56,0.0,0.0,4,4,359.98,4,10.79,103.62,3.0,61.39,2024-01-02
2635,200027,אריאל חלפים,41390622LPR,צלחות,73.0,0.0,רם,,511.27,0.0,0.0,10,10,729.96,10,21.89,196.79,3.0,69.04,2024-01-02
2636,200027,אריאל חלפים,41390622LPR,צלחות,230.0,0.0,רם,,690.4,0.0,0.0,10,10,1035.12,10,31.05,313.66,3.0,69.04,2024-03-17
2637,200027,אריאל חלפים,41391708LPR,צלחות,100.0,0.0,רם,,314.06,0.0,0.0,4,4,399.98,4,11.99,73.92,3.0,76.65,2024-01-02
2638,200027,אריאל חלפים,41391718LPR,צלחות,77.0,0.0,רם,,320.48,0.0,0.0,6,6,461.98,6,13.85,127.64,3.0,53.41,2024-01-02
2639,200027,אריאל חלפים,41490300LPR,צלחות,94.0,0.0,רם,,598.5,0.0,0.0,10,10,940.17,10,28.2,313.46,3.0,59.85,2024-01-02
2640,200027,אריאל חלפים,41490300LPR,צלחות,98.0,0.0,רם,,1197.0,0.0,0.0,20,20,1959.96,20,58.79,704.16,3.0,59.85,2024-05-20
2641,200027,אריאל חלפים,41490300LPR,צלחות,210.0,0.0,רם,,359.1,0.0,0.0,6,6,598.72,6,17.96,221.65,3.0,59.85,2024-10-01
2642,200027,אריאל חלפים,41490315LPR,צלחות,66.0,0.0,רם,,254.01,0.0,0.0,6,6,396.15,6,11.88,130.25,3.0,42.33,2024-10-01
2643,200027,אריאל חלפים,41490315LPR,צלחות,162.0,0.0,רם,,169.34,0.0,0.0,4,4,291.54,4,8.74,113.45,3.0,42.33,2024-03-31
2644,200027,אריאל חלפים,41491508LPR,צלחות,60.0,0.0,רם,,382.06,0.0,0.0,10,10,599.97,10,17.99,199.91,3.0,47.11,2024-01-02
2645,200027,אריאל חלפים,41491508LPR,צלחות,145.0,0.0,רם,,188.45,0.0,0.0,4,4,260.95,4,7.82,64.67,3.0,47.11,2024-03-31
2646,200027,אריאל חלפים,41550305LPR,צלחות,130.0,0.0,רם,,368.66,0.0,0.0,4,4,519.97,4,15.59,135.71,3.0,92.16,2024-01-02
2647,200027,אריאל חלפים,41551214LPR,צלחות,176.0,0.0,רם,,343.14,0.0,0.0,6,6,474.99,6,14.24,117.6,3.0,114.38,2024-03-31
2648,200027,אריאל חלפים,41551251LONGKOU,צלחות,104.0,0.0,רם,,157.32,0.0,0.0,6,6,312.0,6,9.36,145.32,3.0,24.22,2024-09-01
2649,200027,אריאל חלפים,41551922LPR,צלחות,241.0,0.0,רם,,288.72,0.0,0.0,4,4,434.18,4,13.02,132.43,3.0,72.18,2024-03-18
2650,200027,אריאל חלפים,41580100LPR,צלחות,75.0,0.0,רם,,945.13,0.0,0.0,20,20,1500.0,20,45.0,509.87,3.0,47.26,2024-02-22
2651,200027,אריאל חלפים,41641202LPR,צלחות,82.0,0.0,רם,,320.65,0.0,0.0,6,6,491.98,6,14.75,156.57,3.0,53.44,2024-01-02
2652,200027,אריאל חלפים,41941408LONGKOU,צלחות,83.0,0.0,עזרא תמיר,,-155.08,0.0,0.0,-2,-2,-165.81,-2,-4.97,-5.75,3.0,77.54,2024-09-19
2653,200027,אריאל חלפים,41941502LPR,צלחות,216.0,0.0,עזרא תמיר,,391.2,0.0,0.0,6,6,583.04,6,17.49,174.34,3.0,60.93,2024-08-20
2654,200027,אריאל חלפים,46370316GSP,ציריות,527.0,0.0,רם,,152.75,0.0,0.0,1,1,263.37,1,7.9,102.71,3.0,152.75,2024-05-19
2655,200027,אריאל חלפים,46371506GSP,ציריות,531.0,0.0,רם,,154.06,0.0,0.0,1,1,239.02,1,7.17,77.78,3.0,131.75,2024-02-28
2656,200027,אריאל חלפים,46371507GSP,ציריות,418.0,0.0,רם,,121.2,0.0,0.0,1,1,188.15,1,5.64,61.3,3.0,103.64,2024-02-28
2657,200027,אריאל חלפים,46390620GSP,ציריות,432.0,0.0,רם,,125.3,0.0,0.0,1,1,215.85,1,6.47,84.07,3.0,125.3,2024-02-06
2658,200027,אריאל חלפים,46390620GSP,ציריות,432.0,0.0,רם,,125.3,0.0,0.0,1,1,215.88,1,6.47,84.1,3.0,125.3,2024-07-05
2659,200027,אריאל חלפים,46390620GSP,ציריות,432.0,0.0,רם,,125.3,0.0,0.0,1,1,215.88,1,6.47,84.1,3.0,125.3,2024-05-21
2660,200027,אריאל חלפים,46390620GSP,ציריות,432.0,0.0,רם,,250.6,0.0,0.0,2,2,432.28,2,12.96,168.71,3.0,125.3,2024-06-03
2661,200027,אריאל חלפים,46390620GSP,ציריות,455.0,0.0,רם,,250.6,0.0,0.0,2,2,432.05,2,12.96,168.48,3.0,125.3,2024-01-15
2662,200027,אריאל חלפים,46390621GSP,ציריות,395.0,0.0,רם,,114.63,0.0,0.0,1,1,197.36,1,5.92,76.8,3.0,114.63,2024-02-06
2663,200027,אריאל חלפים,46390621GSP,ציריות,395.0,0.0,רם,,114.63,0.0,0.0,1,1,197.39,1,5.92,76.83,3.0,114.63,2024-07-05
2664,200027,אריאל חלפים,46390621GSP,ציריות,395.0,0.0,רם,,114.63,0.0,0.0,1,1,197.39,1,5.92,76.83,3.0,114.63,2024-05-21
2665,200027,אריאל חלפים,46390621GSP,ציריות,395.0,0.0,רם,,114.63,0.0,0.0,1,1,197.63,1,5.92,77.07,3.0,114.63,2024-06-03
2666,200027,אריאל חלפים,46390621GSP,ציריות,419.0,0.0,רם,,229.26,0.0,0.0,2,2,397.87,2,11.93,156.67,3.0,114.63,2024-01-15
2667,200027,אריאל חלפים,46391448GSP,ציריות,457.0,0.0,רם,,141.31,0.0,0.0,1,1,228.37,1,6.85,80.2,3.0,112.25,2024-03-13
2668,200027,אריאל חלפים,46391449GSP,ציריות,429.0,0.0,רם,,124.38,0.0,0.0,1,1,214.37,1,6.43,83.55,3.0,106.36,2024-03-13
2669,200027,אריאל חלפים,46451415GSP,ציריות,374.0,0.0,רם,,107.61,0.0,0.0,1,1,186.82,1,5.6,73.6,3.0,92.02,2024-02-15
2670,200027,אריאל חלפים,46451416GSP,ציריות,387.0,0.0,עזרא תמיר,,112.11,0.0,0.0,1,1,193.3,1,5.79,75.39,3.0,112.11,2024-04-08
2671,200027,אריאל חלפים,46451416GSP,ציריות,387.0,0.0,רם,,112.11,0.0,0.0,1,1,193.16,1,5.79,75.25,3.0,112.11,2024-04-03
2672,200027,אריאל חלפים,46451416GSP,ציריות,396.0,0.0,רם,,112.11,0.0,0.0,1,1,197.8,1,5.93,79.75,3.0,112.11,2024-02-15
2673,200027,אריאל חלפים,46611404GSP,ציריות,529.0,0.0,רם,,151.87,0.0,0.0,1,1,264.48,1,7.93,104.67,3.0,151.87,2024-04-30
2674,200027,אריאל חלפים,46611405GSP,ציריות,548.0,0.0,רם,,157.05,0.0,0.0,1,1,273.98,1,8.21,108.71,3.0,157.05,2024-04-30
2675,200027,אריאל חלפים,46620205GSP,ציריות,409.0,0.0,רם,,118.55,0.0,0.0,1,1,204.27,1,6.12,79.59,3.0,118.55,2024-05-03
2676,200027,אריאל חלפים,46780312GSP,ציריות,851.0,0.0,רם,,167.39,0.0,0.0,1,1,425.3,1,12.75,245.15,3.0,167.39,2024-04-17
2677,200027,אריאל חלפים,46780336GSP,ציריות,642.0,0.0,רם,,183.98,0.0,0.0,1,1,320.85,1,9.62,127.24,3.0,183.98,2024-04-17
2678,200027,אריאל חלפים,46781416GSP,ציריות,560.0,0.0,רם,,325.08,0.0,0.0,2,2,504.15,2,15.12,163.94,3.0,143.02,2024-02-28
2679,200027,אריאל חלפים,46781417GSP,ציריות,532.0,0.0,רם,,308.5,0.0,0.0,2,2,478.94,2,14.36,156.07,3.0,140.57,2024-02-28
2680,200027,אריאל חלפים,46821221GSP,ציריות,414.0,0.0,רם,,128.05,0.0,0.0,1,1,207.04,1,6.21,72.77,3.0,101.72,2024-10-03
2681,200027,אריאל חלפים,46821222GSP,ציריות,567.0,0.0,רם,,133.34,0.0,0.0,1,1,283.55,1,8.5,141.7,3.0,131.04,2024-10-03
2682,200027,אריאל חלפים,47020107GSP,פעמונים,148.0,0.0,רם,,44.28,0.0,0.0,1,1,74.36,1,2.23,27.84,3.0,44.28,2024-04-30
2683,200027,אריאל חלפים,47610197GSP,פעמונים,177.0,0.0,רם,,49.21,0.0,0.0,1,1,88.88,1,2.66,37.0,3.0,39.79,2024-04-18
2684,200027,אריאל חלפים,48370408GSP,נאבות,336.0,0.0,רם,,95.0,0.0,0.0,1,1,168.02,1,5.04,67.97,3.0,95.0,2024-04-18
2685,200027,אריאל חלפים,48370955GSP,נאבות,375.0,0.0,רם,,112.38,0.0,0.0,1,1,187.53,1,5.62,69.52,3.0,112.38,2024-04-18
2686,200027,אריאל חלפים,56620600EXEDY,מצמדים,669.82,0.0,עזרא תמיר,,0.0,0.0,0.0,1,1,335.17,1,10.05,325.11,3.0,0.0,2024-09-26
2687,200027,אריאל חלפים,56680704EXEDY,מצמדים,669.82,0.0,רם,,187.19,0.0,0.0,1,1,334.72,1,10.04,137.48,3.0,187.19,2024-05-21
2688,200027,אריאל חלפים,59260541GSP,בולמים,182.0,0.0,רם,,255.0,0.0,0.0,4,4,364.1,4,10.92,98.17,3.0,63.75,2024-03-14
2689,200027,אריאל חלפים,61372113YAS,הגה כוח,725.0,0.0,עזרא תמיר,,298.72,0.0,0.0,1,1,724.91,1,21.74,404.44,3.0,298.72,2024-10-06
2690,200027,אריאל חלפים,61372113YAS,הגה כוח,1450.0,0.0,עזרא תמיר,,298.72,0.0,0.0,1,1,724.91,1,21.74,404.44,3.0,298.72,2024-06-16
2691,200027,אריאל חלפים,63580120DOLZ,משאבות מים,1690.0,0.0,רם,,400.02,0.0,0.0,1,1,845.3,1,25.35,419.92,3.0,400.02,2024-05-21
2692,200027,אריאל חלפים,68490304GSP,הגה מכני,498.5,0.0,עזרא תמיר,,598.18,0.0,0.0,2,2,996.71,2,29.9,368.62,3.0,299.09,2024-06-17
2693,200027,אריאל חלפים,68490304GSP,הגה מכני,997.0,0.0,עזרא תמיר,,-1196.36,0.0,0.0,-4,-4,-1745.3,-4,-52.35,-496.58,3.0,598.18,2024-09-19
2694,200027,אריאל חלפים,68490304GSP,הגה מכני,997.0,0.0,עזרא תמיר,,1495.45,0.0,0.0,5,5,2243.59,5,67.3,680.83,3.0,299.09,2024-08-20
2695,200027,אריאל חלפים,68490304GSP,הגה מכני,997.0,0.0,רם,,299.09,0.0,0.0,1,1,498.29,1,14.94,184.25,3.0,299.09,2024-08-05
2696,200027,אריאל חלפים,68490304GSP,הגה מכני,997.0,0.0,רם,,598.18,0.0,0.0,2,2,996.58,2,29.89,368.5,3.0,299.09,2024-12-05
2697,200027,אריאל חלפים,68941411YAS,הגה מכני,313.0,0.0,עזרא תמיר,,151.72,0.0,0.0,1,1,312.95,1,9.38,151.84,3.0,151.72,2024-06-20
2698,200027,אריאל חלפים,71310530ER,משולשים,403.0,0.0,רם,,141.0,0.0,0.0,1,1,201.35,1,6.04,54.3,3.0,141.0,2024-02-06
2699,200027,אריאל חלפים,71310531ER,משולשים,403.0,0.0,רם,,141.0,0.0,0.0,1,1,201.34,1,6.04,54.29,3.0,141.0,2024-02-06
2700,200027,אריאל חלפים,71941800ER,משולשים,160.0,0.0,רם,,56.0,0.0,0.0,1,1,80.0,1,2.4,21.6,3.0,56.0,2024-01-04
2701,200027,אריאל חלפים,71941801ER,משולשים,160.0,0.0,רם,,56.0,0.0,0.0,1,1,80.01,1,2.4,21.6,3.0,56.0,2024-01-04
2702,200027,אריאל חלפים,71941804ER,משולשים,190.0,0.0,רם,,132.8,0.0,0.0,2,2,190.17,2,5.7,51.66,3.0,66.4,2024-03-06
2703,200027,אריאל חלפים,71941805ER,משולשים,190.0,0.0,רם,,132.8,0.0,0.0,2,2,190.17,2,5.7,51.66,3.0,66.4,2024-03-06
2704,200027,אריאל חלפים,72963308ER,מוטות מייצב,40.0,0.0,עזרא תמיר,,28.0,0.0,0.0,2,2,39.89,2,1.19,10.69,3.0,14.0,2024-06-24
2705,200027,אריאל חלפים,73550438ER,קצוות הגה,27.0,0.0,עזרא תמיר,,38.0,0.0,0.0,2,2,54.08,2,1.62,14.45,3.0,19.0,2024-06-19
2706,200027,אריאל חלפים,73550439ER,קצוות הגה,27.0,0.0,עזרא תמיר,,38.0,0.0,0.0,2,2,54.09,2,1.62,14.46,3.0,19.0,2024-06-19
2707,200027,אריאל חלפים,73901793BAW,קצוות הגה,57.94,0.0,רם,,17.04,0.0,0.0,1,1,28.97,1,0.86,11.06,3.0,17.04,2024-01-04
2708,200027,אריאל חלפים,73901795BAW,קצוות הגה,57.94,0.0,רם,,17.04,0.0,0.0,1,1,28.97,1,0.86,11.06,3.0,17.04,2024-01-04
2709,200027,אריאל חלפים,74371087BAW,תפוחי פרונט,50.0,0.0,רם,,31.75,0.0,0.0,2,2,49.97,2,1.49,16.72,3.0,15.88,2024-07-05
2710,200027,אריאל חלפים,74450404ER,תפוחי פרונט,75.0,0.0,רם,,41.62,0.0,0.0,2,2,74.95,2,2.24,31.08,3.0,20.81,2024-02-06
2711,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,4.99,1,0.14,-0.15,3.0,5.0,2024-04-08
2712,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-10-06
2713,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-06-16
2714,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-06-17
2715,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-06-20
2716,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-08-18
2717,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-08-20
2718,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-09-26
2719,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-10-14
2720,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,רם,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-02-29
2721,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,רם,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-02-05
2722,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,רם,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-05-19
2723,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,רם,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-05-20
2724,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,רם,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-05-21
2725,200027,אריאל חלפים,99760066,קניות שונות,5.0,0.0,רם,,10.0,0.0,0.0,2,2,10.0,2,0.3,-0.3,3.0,10.0,2024-02-06
2726,200027,אריאל חלפים,99760066,קניות שונות,20.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,19.94,1,0.59,14.34,3.0,5.0,2024-06-24
2727,200027,אריאל חלפים,99760066,קניות שונות,20.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,20.03,1,0.6,14.42,3.0,5.0,2024-06-19
2728,200027,אריאל חלפים,MC 9309,צינור טורבו,304.3,0.0,רם,,121.73,0.0,0.0,1,1,152.01,1,4.56,25.71,3.0,121.73,2024-03-31
2729,200027,אריאל חלפים,MC97625,זמני בעבודת הקמה,167.9,0.0,עזרא תמיר,,35.39,0.0,0.0,1,1,83.89,1,2.51,45.98,3.0,35.39,2024-10-14
2730,200029,אדרי מימון חלפים2010 בעמ,35480715BREMBO,דיסקיות,289.0,0.0,ישראל בליטי,,-86.0,0.0,0.0,-1,-1,-144.47,-1,-4.33,-54.13,3.0,86.0,2024-06-24
2731,200029,אדרי מימון חלפים2010 בעמ,35480715BREMBO,דיסקיות,289.0,0.0,ישראל בליטי,,86.0,0.0,0.0,1,1,144.7,1,4.34,54.35,3.0,86.0,2024-04-21
2732,200029,אדרי מימון חלפים2010 בעמ,35480718BREMBO,דיסקיות,148.0,0.0,ישראל בליטי,,44.0,0.0,0.0,1,1,74.1,1,2.22,27.87,3.0,44.0,2024-04-21
2733,200029,אדרי מימון חלפים2010 בעמ,35781006BREMBO,דיסקיות,323.0,0.0,ישראל בליטי,,96.0,0.0,0.0,1,1,153.52,1,4.6,52.91,3.0,96.0,2024-03-01
2734,200029,אדרי מימון חלפים2010 בעמ,36760403LPR,נעלי בלם,41.67,0.0,ישראל בליטי,,27.78,0.0,0.0,1,1,41.88,1,1.25,12.84,3.0,27.78,2024-01-29
2735,200029,אדרי מימון חלפים2010 בעמ,41310599LONGKOU,צלחות,115.0,0.0,ישראל בליטי,,65.77,0.0,0.0,2,2,103.45,2,3.1,34.57,3.0,32.88,2024-01-05
2736,200029,אדרי מימון חלפים2010 בעמ,41371528LONGKOU,צלחות,127.0,0.0,ישראל בליטי,,78.59,0.0,0.0,2,2,114.24,2,3.42,32.22,3.0,31.15,2024-01-05
2737,200029,אדרי מימון חלפים2010 בעמ,41371641LONGKOU,צלחות,91.0,0.0,ישראל בליטי,,43.34,0.0,0.0,2,2,81.86,2,2.45,36.06,3.0,21.67,2024-01-05
2738,200029,אדרי מימון חלפים2010 בעמ,41371818LONGKOU,צלחות,59.0,0.0,ישראל בליטי,,165.52,0.0,0.0,4,4,236.05,4,7.08,63.44,3.0,41.38,2024-07-22
2739,200029,אדרי מימון חלפים2010 בעמ,41390585LONGKOU,צלחות,93.0,0.0,ישראל בליטי,,49.78,0.0,0.0,2,2,83.66,2,2.5,31.37,3.0,24.89,2024-01-05
2740,200029,אדרי מימון חלפים2010 בעמ,41451245LONGKOU,צלחות,49.0,0.0,ישראל בליטי,,126.32,0.0,0.0,4,4,196.04,4,5.88,63.83,3.0,31.58,2024-07-22
2741,200029,אדרי מימון חלפים2010 בעמ,41451555LONGKOU,צלחות,69.0,0.0,ישראל בליטי,,90.8,0.0,0.0,2,2,137.93,2,4.13,42.99,3.0,45.4,2024-01-05
2742,200029,אדרי מימון חלפים2010 בעמ,41490300LPR,צלחות,210.0,0.0,ישראל בליטי,,239.4,0.0,0.0,4,4,392.3,4,11.76,141.13,3.0,59.85,2024-01-02
2743,200029,אדרי מימון חלפים2010 בעמ,41490653LONGKOU,צלחות,59.0,0.0,ישראל בליטי,,174.16,0.0,0.0,4,4,236.04,4,7.08,54.79,3.0,43.54,2024-07-22
2744,200029,אדרי מימון חלפים2010 בעמ,41611414LONGKOU,צלחות,39.0,0.0,ישראל בליטי,,94.56,0.0,0.0,4,4,156.03,4,4.68,56.78,3.0,23.64,2024-07-22
2745,200029,אדרי מימון חלפים2010 בעמ,41641212LONGKOU,צלחות,75.0,0.0,ישראל בליטי,,173.08,0.0,0.0,4,4,300.06,4,9.0,117.97,3.0,43.27,2024-07-22
2746,200029,אדרי מימון חלפים2010 בעמ,41781006BREMBO,צלחות,369.0,0.0,ישראל בליטי,,368.0,0.0,0.0,2,2,350.75,2,10.52,-27.77,3.0,184.0,2024-03-01
2747,200029,אדרי מימון חלפים2010 בעמ,46371500GSP,ציריות,550.0,0.0,ישראל בליטי,,134.85,0.0,0.0,1,1,247.49,1,7.42,105.21,3.0,100.32,2024-09-04
2748,200029,אדרי מימון חלפים2010 בעמ,46371502GSP,ציריות,590.0,0.0,ישראל בליטי,,161.22,0.0,0.0,1,1,265.49,1,7.96,96.3,3.0,133.7,2024-09-04
2749,200029,אדרי מימון חלפים2010 בעמ,46371507GSP,ציריות,209.0,0.0,ישראל בליטי,,121.2,0.0,0.0,1,1,209.4,1,6.28,81.91,3.0,103.64,2024-05-03
2750,200029,אדרי מימון חלפים2010 בעמ,46371543GSP,ציריות,650.0,0.0,ישראל בליטי,,174.96,0.0,0.0,1,1,292.49,1,8.77,108.75,3.0,130.17,2024-09-04
2751,200029,אדרי מימון חלפים2010 בעמ,46371544GSP,ציריות,550.0,0.0,ישראל בליטי,,132.87,0.0,0.0,1,1,247.49,1,7.42,107.19,3.0,98.85,2024-09-04
2752,200029,אדרי מימון חלפים2010 בעמ,46450391GSP,ציריות,467.0,0.0,ישראל בליטי,,144.53,0.0,0.0,1,1,210.02,1,6.3,59.18,3.0,144.53,2024-05-16
2753,200029,אדרי מימון חלפים2010 בעמ,46450392GSP,ציריות,483.0,0.0,ישראל בליטי,,149.53,0.0,0.0,1,1,217.21,1,6.51,61.16,3.0,149.53,2024-05-16
2754,200029,אדרי מימון חלפים2010 בעמ,46451233GSP,ציריות,680.0,0.0,ישראל בליטי,,-197.78,0.0,0.0,-1,-1,-305.95,-1,-9.17,-98.99,3.0,197.78,2024-06-24
2755,200029,אדרי מימון חלפים2010 בעמ,46451233GSP,ציריות,680.0,0.0,ישראל בליטי,,395.56,0.0,0.0,2,2,612.0,2,18.36,198.08,3.0,197.78,2024-09-04
2756,200029,אדרי מימון חלפים2010 בעמ,46451416GSP,ציריות,396.0,0.0,ישראל בליטי,,112.11,0.0,0.0,1,1,198.29,1,5.94,80.23,3.0,112.11,2024-02-01
2757,200029,אדרי מימון חלפים2010 בעמ,46580898GSP,ציריות,443.0,0.0,ישראל בליטי,,128.61,0.0,0.0,1,1,221.36,1,6.64,86.1,3.0,128.61,2024-06-23
2758,200029,אדרי מימון חלפים2010 בעמ,46641250GSP,ציריות,593.0,0.0,ישראל בליטי,,183.72,0.0,0.0,1,1,272.73,1,8.18,80.82,3.0,183.72,2024-02-28
2759,200029,אדרי מימון חלפים2010 בעמ,46641315GSP,ציריות,530.0,0.0,ישראל בליטי,,-163.92,0.0,0.0,-1,-1,-264.91,-1,-7.94,-93.04,3.0,163.92,2024-01-29
2760,200029,אדרי מימון חלפים2010 בעמ,46641315GSP,ציריות,530.0,0.0,ישראל בליטי,,163.92,0.0,0.0,1,1,264.96,1,7.94,93.09,3.0,163.92,2024-01-15
2761,200029,אדרי מימון חלפים2010 בעמ,46781426GSP,ציריות,485.0,0.0,ישראל בליטי,,140.53,0.0,0.0,1,1,242.65,1,7.27,94.84,3.0,140.53,2024-03-06
2762,200029,אדרי מימון חלפים2010 בעמ,46781426GSP,ציריות,485.0,0.0,ישראל בנינפלד,,-140.53,0.0,0.0,-1,-1,-242.43,-1,-7.27,-94.62,3.0,140.53,2024-01-09
2763,200029,אדרי מימון חלפים2010 בעמ,46781427GSP,ציריות,417.0,0.0,ישראל בליטי,,120.94,0.0,0.0,1,1,208.63,1,6.25,81.43,3.0,120.94,2024-03-06
2764,200029,אדרי מימון חלפים2010 בעמ,46943434GSP,ציריות,582.0,0.0,ישראל בליטי,,147.89,0.0,0.0,1,1,276.19,1,8.28,120.01,3.0,161.05,2024-02-19
