מס' ספק,תאריך ההזמנה,כמות,יתרה לאספקה,הזמנת רכש,מק'ט,תאור מוצר,סכום (שח),סטטוס הזמנה,סטטוס שורת הזמנת רכש
255065,02/10/2024,50,50,PO24000023,35451285LPR,ד.ב אח מזדה 3 04+/מזדה 5/פוקוס 06+/וקטרה S40/508/+03,1183.68,סגורה,
255065,02/10/2024,50,50,PO24000023,35451515LPR,ד.ב אח מזדה 6 15+ קליפר חשמלי,1824.42,סגורה,
255065,02/10/2024,50,50,PO24000023,35490115LPR,ד.ב קד האנטר 07+/טריטון 15+,1814.44,סגורה,
255065,02/10/2024,50,50,PO24000023,35550344LPR,ד.ב קד אקסטרייל 15+/אינפינטי Q60/+14 Q50,2317.46,סגורה,
255065,02/10/2024,50,50,PO24000023,35551941LPR,ד.ב אח קשקאי עד 13/אקסטרייל עד 14/מורנו/טידה/ג'וק,1153.74,סגורה,
255065,02/10/2024,50,50,PO24000023,35580167LPR,ד.ב קד אוקטביה עד 04/גולף 99+/בורה/A3/ג'טה,1417.22,סגורה,
255065,02/10/2024,50,50,PO24000023,35580177LPR,ד.ב אח אוקטביה/גולף 20+,2335.42,סגורה,
255065,02/10/2024,50,50,PO24000023,35641200LPR,ד.ב קד ברלינגו +19 3008 +19 5008 +19,3117.89,סגורה,
255065,02/10/2024,50,50,PO24000023,35680427LPR,ד.ב קד סיריון 05-07/איגניס/אלטו 09+/קארי 00+,892.25,סגורה,
255065,02/10/2024,50,50,PO24000023,35681695LPR,ד.ב קד קרוסאובר 13+/ויטרה 1.6 15+,1519.02,סגורה,
255065,02/10/2024,50,50,PO24000023,35762012LPR,ד.ב קד ברלינגו 19+/פיקסו 3008/+14 17+/,3353.43,סגורה,
255065,02/10/2024,50,50,PO24000023,35822245LPR,ד.ב קד אדג' 15+/קוגה 15+/מונדאו 15+/אסמקס 15+,2903.11,סגורה,
255065,02/10/2024,50,50,PO24000023,35901326LPR,ד.ב קד פיקנטו 17+,1996.09,סגורה,
255065,02/10/2024,50,50,PO24000023,35941433LPR,ד.ב קד מגאן 09+/פלואנס/גרנד סניק 09+/קפצ'ור 13+/דאסטר,1632.80,סגורה,
255065,02/10/2024,50,50,PO24000023,35941483LPR,ד.ב קד מגאן 16+ גרנד קופה,2055.97,סגורה,
255065,02/10/2024,50,50,PO24000023,36030210LPR,נ.ב האנטר 07-14/דימקס 12+/טריטון 15+,2395.31,סגורה,
255065,02/10/2024,50,50,PO24000023,41370830LPR,צ.ב קד ויגו 10+ קוטר 319,3672.81,סגורה,
255065,02/10/2024,50,50,PO24000023,41490802LPR,צ.ב קד האנטר 07+/האנטר 15+ קוטר 294,3321.49,סגורה,
255065,02/10/2024,50,50,PO24000023,41641202LPR,צ.ב קד ברלינגו 08+/פרטנר 308/+08 07+ קוטר 283,2515.07,סגורה,
255065,02/10/2024,50,50,PO24000023,41781308LPR,צ.ב קד פאסאט 06+/טיגואן/קאדי 04+/סופרב 09+ קוטר 312,3914.33,סגורה,
255065,02/10/2024,50,50,PO24000023,41781426LPR,צ.ב קד ארונה/פולו 1.0 17+/איביזה 1.0 17+/סקאלה/קוטר 276,3696.76,סגורה,
255065,02/10/2024,50,50,PO24000023,65030203LPR,מ.ג דימקס 04-11 4X4,1089.86,סגורה,
255065,02/10/2024,50,50,PO24000023,65200349LPR,מ.ג שמאל סופה/רנגלר 78-86,698.63,סגורה,
255065,02/10/2024,60,60,PO24000023,35391397LPR,ד.ב אח אקסנט 10 IX35/I30/I20/+07+/טוסון מ-15 עם חורים,1485.09,סגורה,
255065,02/10/2024,60,60,PO24000023,41490300LPR,צ.ב קד אאוטלנדר קוטר 293,3540.26,סגורה,
255065,02/10/2024,60,60,PO24000023,41580104LPR,צ.ב קד אוקטביה 05+/סופרב 09+/גולף 05+/קאדי 04+ קוטר 288,3341.45,סגורה,
255065,02/10/2024,70,70,PO24000023,41580176LPR,צ.ב אח אוקטביה מ17,3129.87,סגורה,
255065,02/10/2024,80,80,PO24000023,35491037LPR,ד.ב קד לנסר 04+/גלנט 99+/דודג' אבנג'ר/קליבר/פטריוט,2872.37,סגורה,
255065,02/10/2024,80,80,PO24000023,41371022LPR,צ.ב קד לנדקרוזר 03-09 קוטר 338,5940.37,סגורה,
255065,02/10/2024,80,80,PO24000023,41371026LPR,צ.ב קד לנדקרוזר 10+ קוטר 338,7310.48,סגורה,
255065,02/10/2024,100,100,PO24000023,35030237LPR,ד.ב קד דימקס 08+,3341.45,סגורה,
255065,02/10/2024,100,100,PO24000023,35260535LPR,ד.ב קד סיריון 08+/בלנו 16+/מזדה 2/פיאסטה 09+/סוופיט 1.2 11+,3133.86,סגורה,
255065,02/10/2024,100,100,PO24000023,35371069LPR,ד.ב אח לנדקרוזר עד 12/פג'רו 07+,2515.07,סגורה,
255065,02/10/2024,100,100,PO24000023,35491561LPR,ד.ב קד ספייס סטאר 13+/אטראג' 14+,2570.96,סגורה,
255065,02/10/2024,100,100,PO24000023,35780707LPR,ד.ב אח גולף/בורה/פאסאט/פלואנס/סופרב/ראפיד/ארונה/סקאלה/C4/,1836.40,סגורה,
255065,02/10/2024,100,100,PO24000023,35821223LPR,ד.ב קד פוקוס 06+/מזדה 3/מזדה 04 S40/5+,2894.33,סגורה,
255065,02/10/2024,100,100,PO24000023,41371516LPR,צ.ב קד קורולה 13+/אוריס 14+ קוטר 277,5748.74,סגורה,
255065,02/10/2024,100,100,PO24000023,41491508LPR,צ.ב קד ספייס סטאר 13+/אטראג' 14+ קוטר 251,3792.57,סגורה,
255065,02/10/2024,150,150,PO24000023,35371501LPR,ד.ב קד קורולה 08+/יאריס ורסו ספייס 11+,3503.14,סגורה,
255065,02/10/2024,150,150,PO24000023,41390622LPR,צ.ב קד 12 I30/I35+/וולוסטר/פורטה 13+/סיד 13+ קוטר 280,8305.74,סגורה,
255065,02/10/2024,150,150,PO24000023,41391708LPR,צ.ב קד טוסון 15+/ספורטאז 15+/סונטה 18 I30/+15+/קונה/סיד 19+,10922.61,סגורה,
255065,02/10/2024,200,200,PO24000023,35391708LPR,ד.ב קד טוסון 15+/קונה 20+/אופטימה 16+/ספורטאג' 15+/עם חורים,6475.32,סגורה,
255065,02/10/2024,200,200,PO24000023,35580173LPR,ד.ב קד אוקטביה 13+/סופרב 15+/קארוק/גולף 13+/עם חריץ,9820.77,סגורה,
255065,02/10/2024,200,200,PO24000023,35780775LPR,ד.ב אח גולף 13+/ג'טה 17 Q2/+13 A3/+12+,5030.15,סגורה,
255065,02/10/2024,200,200,PO24000023,41371512LPR,צ.ב קד קורולה 08+ קוטר 275,10219.99,סגורה,
255065,13/10/2024,4,0,PO24000028,41100201LPR,צ.ב קד יגואר XF/XE מ15 אפ פייס מ17 רנג'רובר מ325X48X30) 17),377.83,סגורה,
255065,13/10/2024,4,0,PO24000028,41100202LPR,צ.ב אח יגואר 15+ XE דיסקברי מ-17 רנגרובר מ-17 מצופה קרמי,299.11,סגורה,
255065,13/10/2024,4,0,PO24000028,41141515LPR,צ.ב קד ב.מ.וו 15 X1+ קוטר 307,327.45,סגורה,
255065,13/10/2024,4,0,PO24000028,41141804LPR,צ.ב קד סדרה 4 12+,306.98,סגורה,
255065,13/10/2024,4,0,PO24000028,41220204LPR,צ.ב קד דיסקברי 16+ מצופה קוטר 349,529.75,סגורה,
255065,13/10/2024,4,0,PO24000028,41220511LPR,צ.ב קד ריינג' רובר 10+ קוטר380,567.85,סגורה,
255065,13/10/2024,4,4,PO24000029,41141800LPR,צ.ב קד ב.מ.וו מיני קופר 14+/סדרה 2 14+ קוטר 294,286.68,אושרה,
255065,13/10/2024,4,4,PO24000029,41480215LPR,צ.ב קד C קלאס E/14-18 קלאס 16+ קוטר 342,546.75,אושרה,
255065,13/10/2024,5,0,PO24000028,35480108LPR,ד.ב קד מרצדס A קלאס 18+,295.18,סגורה,
255065,13/10/2024,5,5,PO24000029,35480125LPR,ד.ב קד מרצדס A קלאס +18,354.21,אושרה,
255065,13/10/2024,10,0,PO24000028,35021038LPR,ד.ב אח אוקטביה 15 A1/+15 Q3/+15+,328.24,סגורה,
255065,13/10/2024,10,0,PO24000028,35310693LPR,ד.ב אח אקורד 09+,279.04,סגורה,
255065,13/10/2024,10,0,PO24000028,35371273LPR,ד.ב אח פריוס 15+/סיינה 11+/לקסוס 09 RX350+,312.89,סגורה,
255065,13/10/2024,10,0,PO24000028,35371623LPR,ד.ב קד קמרי 07+,392.78,סגורה,
255065,13/10/2024,10,0,PO24000028,35492424LPR,ד.ב קד אקליפס 18+,452.61,סגורה,
255065,13/10/2024,10,0,PO24000028,35941315LPR,ד.ב אח מסטר 10+ ג'נט בודד,351.46,סגורה,
255065,13/10/2024,10,0,PO24000028,35942222LPR,ד.ב קד גרנד סניק 18+,444.74,סגורה,
255065,13/10/2024,10,0,PO24000028,35990606LPR,ד.ב קד וויאג'ר 11+/ג'ורני 12+/רנגלר 20+,621.84,סגורה,
255065,13/10/2024,10,0,PO24000028,36030207LPR,נ.ב דימקס 4X4 עד 11,673.01,סגורה,
255065,13/10/2024,10,0,PO24000028,36680404LPR,נ.ב איגניס 17+,432.93,סגורה,
255065,13/10/2024,10,0,PO24000028,40030201LPR,דרם דימקס 4X4 עד 11/דימקס 4X2 עד 11,802.89,סגורה,
255065,13/10/2024,10,0,PO24000028,41140405LPR,צ.ב קד ב.מ.וו סדרה F30 +12 3 מצופה קוטר 300,806.82,סגורה,
255065,13/10/2024,10,0,PO24000028,41392106LPR,צ.ב קד סונטה 12 I40/+15+/אופטימה 12+/אאוטלנדר 18+ קוטר 320,918.99,סגורה,
255065,13/10/2024,10,0,PO24000028,41480802LPR,צ.ב קד ספרינטר 07+/קראפטר 07+ קוטר 300,1009.52,סגורה,
255065,13/10/2024,10,0,PO24000028,41491210LPR,צ.ב קד פג'רו 01-06 קוטר 289,443.16,סגורה,
255065,13/10/2024,10,0,PO24000028,41581205LPR,צ.ב אח קארוק 18+ 1.5 מצופה קוטר 272,498.26,סגורה,
255065,13/10/2024,10,0,PO24000028,67370701LPR,מ.בלם היילוקס 4X4 שנת 98-05/היילוקס 4X2 אוטומט 98-05,1012.66,סגורה,
255065,13/10/2024,10,0,PO24000028,67492355LPR,מ.מצמד תחתונה טריטון 15+,1071.31,סגורה,
255065,13/10/2024,10,10,PO24000029,35370611LPR,ד.ב קד הייאס 97-10,313.67,אושרה,
255065,13/10/2024,10,10,PO24000029,35371818LPR,ד.ב אח ראב 4 18+,350.28,אושרה,
255065,13/10/2024,10,10,PO24000029,35492402LPR,ד.ב אח אקליפס +17,389.63,אושרה,
255065,13/10/2024,10,10,PO24000029,41392280LPR,צ.ב קד סנטה פה 13+/סורנטו 15+ קוטר 320,1076.82,אושרה,
255065,13/10/2024,10,10,PO24000029,41680410LPR,צ.ב קד איגניס 17+ מצופה קוטר 231,393.57,אושרה,
255065,13/10/2024,20,0,PO24000028,35310691LPR,ד.ב קד ג'אז 09+/אינסייט 09+,677.73,סגורה,
255065,13/10/2024,20,0,PO24000028,35451245LPR,ד.ב אח מזדה CX30/+18 3,1023.29,סגורה,
255065,13/10/2024,20,0,PO24000028,35641719LPR,ד.ב קד ברלינגו 206/+02 מC3/01 פיקסו/208/301,454.97,סגורה,
255065,13/10/2024,20,0,PO24000028,35680839LPR,ד.ב קד גרנד ויטרה 06+,815.48,סגורה,
255065,13/10/2024,20,0,PO24000028,35681365LPR,ד.ב אח סוויפט 11+/קרוסאובר/בלנו 16+/ויטרה 15+,621.84,סגורה,
255065,13/10/2024,20,0,PO24000028,35763726LPR,ד.ב אח 2008 208/+19 19+/קורסה 19+,684.82,סגורה,
255065,13/10/2024,20,0,PO24000028,35820210LPR,ד.ב קד אדג 08+/אאוטלנדר 18+/טריטון 20+,857.99,סגורה,
255065,13/10/2024,20,0,PO24000028,36490813LPR,נ.ב האנטר 07-14/דימקס 12+/טריטון 15+,1231.89,סגורה,
255065,13/10/2024,20,0,PO24000028,41391700LPR,צ.ב קד טוסון 15+/ספורטאז 15+/סונטה 15+/ מצופה קראמי,1619.95,סגורה,
255065,13/10/2024,20,0,PO24000028,41901919LPR,צ.ב קד ריו 1.4 12+ קוטר 280,1251.57,סגורה,
255065,13/10/2024,20,20,PO24000029,35371616LPR,ד.ב קד קמרי 17+ היברידי,850.12,אושרה,
255065,13/10/2024,20,20,PO24000029,41310910LPR,צ.ב קד סיוויק 13+ 5 דלתות 293,1124.05,אושרה,
255065,13/10/2024,30,0,PO24000028,35041195LPR,ד.ב קד קורסה 07+/גרנד פונטו 07+/דובלו 06-09/פיורינו 08+,661.20,סגורה,
255065,13/10/2024,30,0,PO24000028,35370945LPR,ד.ב קד יאריס 07+,892.62,סגורה,
255065,13/10/2024,30,0,PO24000028,35371597LPR,ד.ב קד קורולה 03-07,802.89,סגורה,
255065,13/10/2024,30,0,PO24000028,35371837LPR,ד.ב קד טויוטה ראב 4 13+/לקסוס RX200t/RX450T/NX,1298.79,סגורה,
255065,13/10/2024,30,0,PO24000028,35450149LPR,ד.ב קד 12 CX5+,1190.17,סגורה,
255065,13/10/2024,30,0,PO24000028,35451111LPR,ד.ב קד מזדה 2 15+,1147.66,סגורה,
255065,13/10/2024,30,0,PO24000028,35451274LPR,ד.ב קד מזדה 3 13+,1426.31,סגורה,
255065,13/10/2024,30,0,PO24000028,35451505LPR,ד.ב קד מזדה 6 08-12,1124.05,סגורה,
255065,13/10/2024,30,0,PO24000028,35491679LPR,ד.ב אח פג'רו 00-06/אאוטלנדר 07-12/גרנדיס,826.50,סגורה,
255065,13/10/2024,30,0,PO24000028,35550703LPR,ד.ב קד טידה 08+/ג'וק/4/SX4 דלתות,806.43,סגורה,
255065,13/10/2024,30,0,PO24000028,35551992LPR,ד.ב אח קשקאי 14+/אקסטרייל 1.6 16+/קאדג'ר 16+,843.03,סגורה,
255065,13/10/2024,30,0,PO24000028,35580175LPR,ד.ב קד אוקטביה 13+/סופרב 15+/קארוק/גולף 13+/קרניים,1214.96,סגורה,
255065,13/10/2024,30,0,PO24000028,35680410LPR,ד.ב קד איגניס 17+,1121.69,סגורה,
255065,13/10/2024,30,0,PO24000028,35760269LPR,ד.ב קד C1/+09 107/אייגו,1003.61,סגורה,
255065,13/10/2024,30,0,PO24000028,35941959LPR,ד.ב אח קנגו 08+,804.07,סגורה,
255065,13/10/2024,30,0,PO24000028,41371508LPR,צ.ב קד קורולה 03-07 קוטר 254,1372.00,סגורה,
255065,13/10/2024,30,0,PO24000028,41371518LPR,צ.ב אח קורולה 13+/אוריס 08+ קוטר 270,1114.60,סגורה,
255065,13/10/2024,30,0,PO24000028,41550305LPR,צ.ב קד אקסטרייל 15+ קוטר 320,2688.51,סגורה,
255065,13/10/2024,30,0,PO24000028,41551922LPR,צ.ב קד קשקאי 14+/אקסטרייל 14+/קדג'אר קוטר 296,1712.05,סגורה,
255065,13/10/2024,30,0,PO24000028,41580106LPR,צ.ב אח אוקטביה 05+/יטי/גולף 05+/ג'טה A3/+05 קוטר 255,983.54,סגורה,
255065,13/10/2024,30,0,PO24000028,41580148LPR,צ.ב אח אוקטביה 10+/גולף 10+/קאדי 11+/אטקה קוטר 272,1276.36,סגורה,
255065,13/10/2024,30,30,PO24000029,35370947LPR,ד.ב אח יאריס 07+/סיוויק 12+,623.42,אושרה,
255065,13/10/2024,30,30,PO24000029,35611401LPR,ד.ב קד ארונה 15+/לאון 15+/איביזה 1.0 17+/קאמיק,1060.29,אושרה,
255065,13/10/2024,30,30,PO24000029,35763705LPR,ד.ב אח פיג'ו 20+ C4/19+ 208/19+ 2008/קורסה +19,1062.65,אושרה,
255065,13/10/2024,30,30,PO24000029,35781399LPR,ד.ב קד פאסאט 12+/אוקטביה 14+/גולף 14+/קודיאק גדול,1409.78,אושרה,
255065,13/10/2024,30,30,PO24000029,41680707LPR,צ.ב קד ג'ימיני 06+/ויטרה/סמוראי קוטר 290,1534.94,אושרה,
255065,13/10/2024,33,33,PO24000029,35641226LPR,ד.ב קד קאדילק 13+ ATS/CTS,1623.49,אושרה,
255065,13/10/2024,40,0,PO24000028,35371599LPR,ד.ב אח קורולה 03-07 / רנקס,944.58,סגורה,
255065,13/10/2024,40,0,PO24000028,35641214LPR,ד.ב אח ברלינגו 19+/פיקסו 3008/+14 17+,1401.12,סגורה,
255065,13/10/2024,40,0,PO24000028,35781599LPR,ד.ב קד פולקסוואגן קאדי מ-21/ גולף מ-A3 19/ מ-19,2959.68,סגורה,
255065,13/10/2024,40,0,PO24000028,41392104LPR,צ.ב קד IX35/טוסון 09+/ספורטאג' 11+/סונטה 06+ קוטר 300,3183.23,סגורה,
255065,13/10/2024,40,0,PO24000028,41491612LPR,צ.ב אח פג'רו 01-06 קוטר 300,2185.13,סגורה,
255065,13/10/2024,40,0,PO24000028,41580135LPR,צ.ב קד אוקטביה 05+/גולף 05+/ג'טה 05+/טולדו 05+ קוטר 280,2141.05,סגורה,
255065,13/10/2024,40,40,PO24000029,35490315LPR,ד.ב אח אאוטלנדר 18+/אקליפס עם בלם יד חשמלי,1180.72,אושרה,
255065,13/10/2024,40,40,PO24000029,41030204LPR,צ.ב קד דימקס 4X4 +12 קוטר 300,2873.10,אושרה,
255065,13/10/2024,40,40,PO24000029,41451202LPR,צ.ב קד מזדה 3 1.6 עד 12/מזדה 5 קוטר 276,2846.33,אושרה,
255065,13/10/2024,50,0,PO24000028,35370405LPR,ד.ב אח קורולה 13+/אוריס 08+,1170.88,סגורה,
255065,13/10/2024,50,0,PO24000028,35371503LPR,ד.ב אח קורולה 08+ / פריוס 09+,1204.34,סגורה,
255065,13/10/2024,50,0,PO24000028,35451285LPR,ד.ב אח מזדה 3 04+/מזדה 5/פוקוס 06+/וקטרה S40/508/+03,1164.98,סגורה,
255065,13/10/2024,50,0,PO24000028,35451515LPR,ד.ב אח מזדה 6 15+ קליפר חשמלי,1798.64,סגורה,
255065,13/10/2024,50,0,PO24000028,35490115LPR,ד.ב קד האנטר 07+/טריטון 15+,1790.76,סגורה,
255065,13/10/2024,50,0,PO24000028,35550344LPR,ד.ב קד אקסטרייל 15+/אינפינטי Q60/+14 Q50,2282.73,סגורה,
255065,13/10/2024,50,0,PO24000028,35551941LPR,ד.ב אח קשקאי עד 13/אקסטרייל עד 14/מורנו/טידה/ג'וק,1135.46,סגורה,
255065,13/10/2024,50,0,PO24000028,35580167LPR,ד.ב קד אוקטביה עד 04/גולף 99+/בורה/A3/ג'טה,1397.19,סגורה,
255065,13/10/2024,50,0,PO24000028,35580177LPR,ד.ב אח אוקטביה/גולף 20+,2304.38,סגורה,
255065,13/10/2024,50,0,PO24000028,35641200LPR,ד.ב קד ברלינגו +19 3008 +19 5008 +19,3075.79,סגורה,
255065,13/10/2024,50,0,PO24000028,35681695LPR,ד.ב קד קרוסאובר 13+/ויטרה 1.6 15+,1497.55,סגורה,
255065,13/10/2024,50,0,PO24000028,35762012LPR,ד.ב קד ברלינגו 19+/פיקסו 3008/+14 17+/,3306.03,סגורה,
255065,13/10/2024,50,0,PO24000028,35901326LPR,ד.ב קד פיקנטו 17+,1967.87,סגורה,
255065,13/10/2024,50,0,PO24000028,35941433LPR,ד.ב קד מגאן 09+/פלואנס/גרנד סניק 09+/קפצ'ור 13+/דאסטר,1613.65,סגורה,
255065,13/10/2024,50,0,PO24000028,35941483LPR,ד.ב קד מגאן 16+ גרנד קופה,2028.88,סגורה,
255065,13/10/2024,50,0,PO24000028,36030210LPR,נ.ב האנטר 07-14/דימקס 12+/טריטון 15+,2361.45,סגורה,
255065,13/10/2024,50,0,PO24000028,41370830LPR,צ.ב קד ויגו 10+ קוטר 319,3622.86,סגורה,
255065,13/10/2024,50,0,PO24000028,41490802LPR,צ.ב קד האנטר 07+/האנטר 15+ קוטר 294,3274.54,סגורה,
255065,13/10/2024,50,0,PO24000028,41641202LPR,צ.ב קד ברלינגו 08+/פרטנר 308/+08 07+ קוטר 283,2479.52,סגורה,
255065,13/10/2024,50,0,PO24000028,41781308LPR,צ.ב קד פאסאט 06+/טיגואן/קאדי 04+/סופרב 09+ קוטר 312,3772.42,סגורה,
255065,13/10/2024,50,0,PO24000028,41781426LPR,צ.ב קד ארונה/פולו 1.0 17+/איביזה 1.0 17+/סקאלה/קוטר 276,3738.96,סגורה,
255065,13/10/2024,50,50,PO24000029,35680427LPR,ד.ב קד סיריון 05-07/איגניס/אלטו 09+/קארי 00+,879.64,אושרה,
255065,13/10/2024,50,50,PO24000029,35822245LPR,ד.ב קד אדג' 15+/קוגה 15+/מונדאו 15+/אסמקס 15+,2862.08,אושרה,
255065,13/10/2024,50,50,PO24000029,65030203LPR,מ.ג דימקס 04-11 4X4,1074.46,אושרה,
255065,13/10/2024,50,50,PO24000029,65200349LPR,מ.ג שמאל סופה/רנגלר 78-86,688.75,אושרה,
255065,13/10/2024,60,0,PO24000028,35391397LPR,ד.ב אח אקסנט 10 IX35/I30/I20/+07+/טוסון מ-15 עם חורים,1464.10,סגורה,
255065,13/10/2024,60,0,PO24000028,41490300LPR,צ.ב קד אאוטלנדר קוטר 293,3492.58,סגורה,
255065,13/10/2024,60,0,PO24000028,41580104LPR,צ.ב קד אוקטביה 05+/סופרב 09+/גולף 05+/קאדי 04+ קוטר 288,3296.58,סגורה,
255065,13/10/2024,70,0,PO24000028,41580176LPR,צ.ב אח אוקטביה מ17,3087.59,סגורה,
255065,13/10/2024,80,0,PO24000028,41371026LPR,צ.ב קד לנדקרוזר 10+ קוטר 338,7211.09,סגורה,
255065,13/10/2024,80,80,PO24000029,35491037LPR,ד.ב קד לנסר 04+/גלנט 99+/דודג' אבנג'ר/קליבר/פטריוט,2831.77,אושרה,
255065,13/10/2024,80,80,PO24000029,41371022LPR,צ.ב קד לנדקרוזר 03-09 קוטר 338,5856.40,אושרה,
255065,13/10/2024,100,0,PO24000028,35030237LPR,ד.ב קד דימקס 08+,3294.22,סגורה,
255065,13/10/2024,100,0,PO24000028,35260535LPR,ד.ב קד סיריון 08+/בלנו 16+/מזדה 2/פיאסטה 09+/סוופיט 1.2 11+,3089.56,סגורה,
255065,13/10/2024,100,0,PO24000028,35371069LPR,ד.ב אח לנדקרוזר עד 12/פג'רו 07+,2475.58,סגורה,
255065,13/10/2024,100,0,PO24000028,35491561LPR,ד.ב קד ספייס סטאר 13+/אטראג' 14+,2538.56,סגורה,
255065,13/10/2024,100,0,PO24000028,35780707LPR,ד.ב אח גולף/בורה/פאסאט/פלואנס/סופרב/ראפיד/ארונה/סקאלה/C4/,1810.44,סגורה,
