משפחה,תאור משפחה,שעות עבודה,מק'ט,תאור מוצר
D1,מצתים,,0250403008,מצת להט מרצדס ספרינטר 07+/ויטו/ויאנו/גרנד שירוקי/קומנדר
D1,מצתים,,02995 KORPARTS,מרים שסתום הידראולי פולקסווגן עד 92
D1,מצתים,,04E905612C/M,מצת אוקטביה/סיטיגו/לאון/מי/גולף 13+ מנועי 1.2 1.4
D1,מצתים,,09482M00609/M,מצת אלטו 09+/ספלאש/סוויפט 11+ 1.2 (3 ברכב)
D1,מצתים,,1208 NGK,מצת אינסייט 10 RCZ/+09+/ג'אז היבריד 3.0 +10 S60/+12
D1,מצתים,,1275 NGK,מצת אופנועים הונדה/קוואסאקי/סוזוקי
D1,מצתים,,1283 NGK,מצת טרקטרון
D1,מצתים,,1305 NGK,מצת אינפינטי 09 EX37/+09 G37+ מנועי 3.7 (6 ברכב)
D1,מצתים,,1312 NGK,מצת אאוטלנדר 07-12 2.0 אירידיום
D1,מצתים,,1314 NGK,פלג אופנוע הונדה
D1,מצתים,,1464 NGK,מצת טריוס 06+/מטריה 07+
D1,מצתים,,1483 NGK,מצת אוניברסלי  TWIN TIP (TT)KH20TT
D1,מצתים,,1493001/M,מצת פוקוס 06+/מונדאו/פיאסטה/אסטרה/זפירה/וקטרה
D1,מצתים,,1501 NGK,מצת 07-11 GS300/LS600/LS460/GS450/IS250
D1,מצתים,,1566 NGK,מצת להט B2500/פרג'יו/בסטה/ג'רנד ויטרה
D1,מצתים,,1578 NGK,מצת I25/I30/I20/1.6 09-11 I35/סול/ריו 02+ 1.2/סיד/פורטה
D1,מצתים,,15960,מצת להט ברלינגו/קסנטיה/קסרה/C15
D1,מצתים,,1633 NGK,מצת CANAM
D1,מצתים,,1637 NGK,מצת סנטפה 06+/קרניבל 06+/מג'נטיס 06+ מנועי 2.7
D1,מצתים,,1664 NGK,מצת איביזה 02+/פולו 02+ פלטיניום (5 ברכב)
D1,מצתים,,1675 NGK,מצת A3/גולף/A4/פאסאט/סופרב מנועי TFSI 2.0 1.8
D1,מצתים,,1691 NGK,מצת גרנד פונטו 07+/פיאט 500 1.2
D1,מצתים,,1882911050/M,מצת סיוויק 98+ 1.6/לנטיס 99+ 1.6/אקורד/MPV/סרטו CRV/+05
D1,מצתים,,1884111051/M,מצת אייגו 11-14/יאריס 06+/מיקרה 05+/אקסטרייל 03-05
D1,מצתים,,1961 NGK,מצת טוארג Q7/3.6
D1,מצתים,,1989 NGK,מצת איוניק 16-22 היברידי/אלנטרה/קונה/נירו היברידיות
D1,מצתים,,2087 NGK,מצת קורולה 01+/יאריס/סטרלט
D1,מצתים,,2120 NGK,מצת אופנועים קוואסאקי/סוזוקי/ימהה
D1,מצתים,,2213 NGK,מצת אפלאוז 98+ 1.6/טריוס 97+ 1.3
D1,מצתים,,2262 NGK,מצת סיוויק 98+ 1.6/לנטיס 99+ 1.6/אקורד/MPV/סרטו CRV/+05
D1,מצתים,,2264 NGK,מצת אופנועים ימהה
D1,מצתים,,2288 NGK,מצת 206 1.4 1.6 8שס/BMW
D1,מצתים,,2300 NGK,מצת אימפרזה 850/S80/S60/4X4 +97
D1,מצתים,,2306 NGK,מצת אופנועים הונדה
D1,מצתים,,2308 NGK,מצת אופנועים פיאג'יו
D1,מצתים,,2360 NGK,מצת אופנועים סוזוקי
D1,מצתים,,2382 NGK,מצת 1.1 I10/לנטרה 96+ 1.6 1.8/אטוס/אקסנט/קופה
D1,מצתים,,2397 NGK,מצת 206 1.4 1.6 8שס/BMW
D1,מצתים,,2411 NGK,מצת אופנועים קווסקי N3C
D1,מצתים,,2467 NGK,מצת פוקוס 06+/מונדאו/פיאסטה/אסטרה/זפירה/וקטרה
D1,מצתים,,2513 NGK,מצת אלפא 155/156/145/147
D1,מצתים,,2526 NGK,מצת קורולה 01+/יאריס/סטרלט
D1,מצתים,,2667 NGK,מצת Q5/A5/3.2 2.8 2.4 A6/3.2 A4
D1,מצתים,,2668 NGK,פלג אאודי כללי
D1,מצתים,,2687 NGK,מצת לנסר 08+ 1.8/אאוטלנדר 07+
D1,מצתים,,2707 NGK,מצת אופנועים
D1,מצתים,,2743 NGK,מצת פג'רו עד 12V 3.5 00
D1,מצתים,,2756 NGK,מצת סיוויק עד 97/אוואו אוט'/יורוסופיט/B4 עד 03/אופטרה
D1,מצתים,,2848 NGK,מצת 206 1.4 1.6 8שס/BMW
D1,מצתים,,2890 NGK,מצת בורה/גולף/VR6/פאסאט
D1,מצתים,,3035 NGK,מצת אופנועים הונדה
D1,מצתים,,3045 NGK,מצת 206 1.4 1.6 8שס/BMW
D1,מצתים,,3130 NGK,מצת אופנועים
D1,מצתים,,3172 NGK,מצת גולף עד 98/איביזה 1.6 93+/קורדובה
D1,מצתים,,3199 NGK,מצת X4/X5/4.2 +98 A8/3.7 +96 A8
D1,מצתים,,3230 NGK,מצת אופנועים
D1,מצתים,,3365 NGK,מצת אופנועים
D1,מצתים,,3437 NGK,פצת אופנועים קוואסאקי (ים)
D1,מצתים,,3478 NGK,מצת אופנועים סוזוקי
D1,מצתים,,3481 NGK,מצת אופנוע ימי
D1,מצתים,,3500 NGK,פלג סובארו ג.לאונה אימפרזה טורבו מ97
D1,מצתים,,3521 NGK,פלג אופנוע
D1,מצתים,,3586 NGK,פלג פאסאט 2.3 מ01 פולו 1.2 מ03 איביזה 1.4 מ00
D1,מצתים,,3588 NGK,פלג מרצדס W203 C200 בנזין מ03 (4)
D1,מצתים,,3656 NGK,פלג מיצובישי גרנדיס 2.4 מ05 אאוטלנדר 2.4 מ04
D1,מצתים,,3688 NGK,פלג רנו קליאו 2.0 מ00
D1,מצתים,,3689 NGK,פלג מזדה 3 2.0 מ04 5 2.0 מ05 6 עד 07 מונדאו2
D1,מצתים,,3741 NGK,פלג מזדה 626 מ98
D1,מצתים,,3764 NGK,פלג רנו פלואנס 1.6 מ10 לוגאן 1.6 מ09
D1,מצתים,,3789 NGK,פלג מזדה 3 2.0 03-14 5 מ10 6 02-13 מונדאו גלק
D1,מצתים,,3811 NGK,פלג מזדה 5 3. מ07 6 מ07 מונדאו גלקסי 2300 מ07
D1,מצתים,,3830 NGK,פלג אופנוע
D1,מצתים,,3869 NGK,פלג ג'יפ גרנד צ'ירוקי 3.7 עד 08
D1,מצתים,,3901 NGK,פלג אופנועים קוואסאקי ימהה
D1,מצתים,,3961 NGK,פלג אופנוע ימי ראש קבוע
D1,מצתים,,4073 NGK,פלג דיהטסו סיריון 1.3 06-07 טויוטה קרינה 2.0
D1,מצתים,,4080 NGK,פלג מיצובישי פג'רו בנזין V6 3.5 מ00
D1,מצתים,,4122 NGK,פלג וספה פיאגו
D1,מצתים,,4218 NGK,פלג אופנועים סוזוקי קוואסאקי ימהה
D1,מצתים,,4259 NGK,פלג אלפא שני פלגים לצלינדר 145-147 155-156
D1,מצתים,,4288 NGK,פלג יונדאי I20 I10 קאיה פיקנטו מ11
D1,מצתים,,4291 NGK,פלג אקורד 1.8 2.0 עד 02 פרלוד אוואו 1.4 מ08
D1,מצתים,,4292 NGK,פלג ג'יפ W210 W163 ML טרופר V6 3.5 מ00 פריווי
D1,מצתים,,4294 NGK,פלג ב.מ.וו סד-3 סד-5 סד-6 סד-X5 X3 7 מ05
D1,מצתים,,4296 NGK,פלג אופנועים
D1,מצתים,,4313 NGK,פלג אופנוע ימהה הונדה SH300
D1,מצתים,,4339 NGK,פלג טרקטורון בומבדיר פולריס שברולט ספארק מ10
D1,מצתים,,4374 NGK,פלג אופנוע
D1,מצתים,,4455 NGK,פלג אופנוע פיג'ו פיאג'ו ווספה
D1,מצתים,,4458 NGK,פלג הונדה סיוויק 1.3 הייבריד מ07
D1,מצתים,,4471 NGK,פלג ב.מ.וו סד-E60 E63 5 מ04
D1,מצתים,,4477 NGK,פלג מזדה 3 2.0 מ04 5 2.0 מ05 6 עד 07 מונדאו2
D1,מצתים,,4548 NGK,פלג אופנועים קוואסאקי סוזוקי ימהה (10)
D1,מצתים,,4549 NGK,פלג אופנועים הונדה קוואסקי קימקו סאניאנג
D1,מצתים,,4578 NGK,פלג אופנועים בורגמן אליזאו
D1,מצתים,,4589 NGK,פלג טויוטה ראב4 מ01 לקסוס 4.0 מ98 לקסוס 4.3 מ
D1,מצתים,,4619 NGK,פלג רנו מגאן 16V 2.0 1.6 קליאו מC3 98 נפח 1.4
D1,מצתים,,4629 NGK,פלג טרקטורון הונדה ימהה אופנוע ים
D1,מצתים,,4642 NGK,פלג מיצובישי פג'רו V6 3.5 מ00
D1,מצתים,,4654 NGK,פלג רייסינג VW
D1,מצתים,,4673 NGK,פלג מיצובישי לנסר 1.5 מ08
D1,מצתים,,4696 NGK,פלג ג'יפ W210 W163 ML טרופר V6 3.5 מ00 פריווי
D1,מצתים,,4708 NGK,פלג אופנועים (4)
D1,מצתים,,4717 NGK,פלג אופנוע ים ULTRA 1000
D1,מצתים,,4759 NGK,פלג פיאט טיפו מ16
D1,מצתים,,4775 NGK,פלג ניסן מיקרה מ07
D1,מצתים,,4853 NGK,פלג A5 A4 A3 גולף אוקטביה סופרב TFSI 2.0 1.8/
D1,מצתים,,4867 NGK,פלג מיצובישי פג'רו קינג V6 3.8 מ07
D1,מצתים,,4912 NGK,פלג טויוטה קורולה אוונסיס מ08 פריוס מ09 ס.ורס
D1,מצתים,,4929 NGK,פלג אופנועים GS500 הונדה EX
D1,מצתים,,4983 NGK,פלג פיאט פנדה 1.2 מ04 פיאט 500 1.4 מ08
D1,מצתים,,4996 NGK,פלג טויוטה פריוס 1.5 מ06
D1,מצתים,,5013 NGK,מצת להט סנטפה/סרטו/טראג'ט/טוסון/סיד/ספורטאז 2.0 2.2 דיזל
D1,מצתים,,5068 NGK,פלג אופנועים
D1,מצתים,,5118 NGK,פלג ניסן טידה נוט 1.6 מ07 קשקאי 2.0 מ08 מיקרה
D1,מצתים,,5122 NGK,פלג אופנועים
D1,מצתים,,5129 NGK,פלג אופנועים הונדה גרנדינק
D1,מצתים,,52162 OSSCA,מצת מיצובישי לנסר 08 1.8 אאוטלנדר 08
D1,מצתים,,52176 OSSCA,מצת מזדה 5 3. מ07 6 מ07 מונדאו גלקסי 2300 מ07
D1,מצתים,,52189 OSSCA,מצת פיאט טיפו מ16
D1,מצתים,,52191 OSSCA,מצת טויוטה קורולה אוונסיס מ08 פריוס מ09 ס.ורס
D1,מצתים,,52193 OSSCA,מצת פולסקווגן 1.4TSI 1.2TSI
D1,מצתים,,52198 OSSCA,מצת סובארו B4 גרנד ויטרה 2008 סוזוקי קרוסאובר
D1,מצתים,,52210 OSSCA,מצת פיג'ו 308 1.6 מ08 207 1.6 מ07 מיני קופר 6
D1,מצתים,,52219 OSSCA,מצת ניסן מיקרה אקו 1.2 מ11 קשקאי טידה אקסטריי
D1,מצתים,,52229 OSSCA,מצת ג'טה אוקטביה פביה קאדי גולף 1.2TSI מ10
D1,מצתים,,52259 OSSCA,מצת אופל אסטרה מ15 קאדילק TC מ16
D1,מצתים,,52268 OSSCA,מצת מזדה CX5 6 3 2.0 מ13 סובארו פורסטר 2.0 מ3
D1,מצתים,,52281 OSSCA,מצת פולקסווגן סקודה סיאט 1.0 3 צילנדר מ15
D1,מצתים,,52294 OSSCA,מצת ב.מ.וו סד-1 מ11 סד-2 מ13 סד-3 מ11 סד-4 מ3
D1,מצתים,,52364 OSSCA,מצת קאיה פורטה סראטו I30 I20 1.6 מI35 I25 08
D1,מצתים,,5266 NGK,פלג הונדה סיוויק 1.8 מCRV 06 מ07
D1,מצתים,,5329 NGK,פלג אופנועים
D1,מצתים,,5344 NGK,פלג מרצדס קומפרסור CLK SLK C-CLASS
D1,מצתים,,5368 NGK,פלג וולבו V8 4.4 XC90 מ08
D1,מצתים,,5376 NGK,מצת להט היילוקס 92-01/היאס 97-01
D1,מצתים,,5422 NGK,פלג אופנועים פולריס בלסטר
D1,מצתים,,5468 NGK,פלג סובארו B4 גרנד ויטרה 2008 סוזוקי קרוסאובר
D1,מצתים,,5476 NGK,פלג אינסיגניה 2.0 מ11 לקרוס 2.4 מ10 קפטיבה 4.
D1,מצתים,,55210051/M,"מצת להט פיורינו 09+/קובו/נמו/פיבר 9 מ""מ"
D1,מצתים,,5531 NGK,פלג אופנועים הונדה קוואסאקי קימקו
D1,מצתים,,5539 NGK,פלג אופנועים
D1,מצתים,,5547 NGK,פלג פולקסווגן טוארג A6 V8 4.2 מ07
D1,מצתים,,5555 NGK,פלג ניסן מקסימה 2.0 3.0 מ95 לג'נט 3.5 מ96
D1,מצתים,,5584 NGK,פלג הונדה סיוויק 1.6 מHRV 98 נפח 1.6 מ99
D1,מצתים,,5605 NGK,מצת להט רנו קנגו מגאן 1.5DCI פאסאט אוקטביה A3
D1,מצתים,,56163 OSSCA,מצת פיג'ו 308 1.6 מ08 207 1.6 מ07 מיני קופר 6
D1,מצתים,,5666 NGK,פלג אופנועים הונדה
D1,מצתים,,5692 NGK,פלג פיאט פונטו ספייס 16V 1.2 00-05
D1,מצתים,,5705 NGK,פלג טויוטה אוונסיס 2.0 01-03
D1,מצתים,,5742 NGK,פלג דיהטסו טריוס 01-06 סיריון YRV 1.3 מ01
D1,מצתים,,5743 NGK,פלג מיצובישי לנסר אאוטלנדר 2.0 מ04
D1,מצתים,,5757 NGK,פלג אאודי 2.4/2.8/3.2FSI A4 A6
D1,מצתים,,5758 NGK,פלג ג'טה גולף אוקטביה 1.4TSI
D1,מצתים,,5788 NGK,פלג טויוטה איגו סיטרואן C1 פיג'ו 107 1.0 מ10
D1,מצתים,,5838 NGK,פלג יונדאי סנטה פה 2.7 מ01 סונטה 2.7 מ02
D1,מצתים,,5847 NGK,פלג קאיה פורטה סראטו I30 I20 1.6 מI35 I25 08
D1,מצתים,,5921 NGK,פלג ציוד גינון חקלאי
D1,מצתים,,59271 OSSCA,מצת יונדאי I30 קאיה סיד 1.6 מ12
D1,מצתים,,5960 NGK,פלג סקודה רומסטאר גולף מ06
D1,מצתים,,5960.E6/M,מצת להט ברלינגו 12+ 1.6 דיזל/C3
D1,מצתים,,5987 NGK,פלג ב.מ.וו סד-1 סד-3 סד-5 סד-6 סד-7 פיג'ו 307
D1,מצתים,,6002 NGK,פלג ב.מ.וו E81/87/90 1.6 04-11
D1,מצתים,,6130 NGK,פלג מגאן קליאו פיג'ו סיטרואן אוואו
D1,מצתים,,6140 NGK,מצת להט סרנה עד 01
D1,מצתים,,6176 NGK,פלג סובארו B3   מ07
D1,מצתים,,6208 NGK,פלג אופנועים (10)
D1,מצתים,,6213 NGK,פלג אופנועים הונדה
D1,מצתים,,6240 NGK,פלג פיג'ו V6 3.0 407 מ05 סיטרואן V6 3.0 C5 מ1
D1,מצתים,,62416 OSSCA,מצת סוזוקי אלטו מ09 ספלש מ08 סויפט 1.2 מ11
D1,מצתים,,62418 OSSCA,מצת קליאו קפצ'ור מגאן דאצ'יה דאסטר מנועי 1.2T
D1,מצתים,,62419 OSSCA,מצת אסטרה מריבה מ11 שברולט קרוז סוניק אורלנדו
D1,מצתים,,62420 OSSCA,מצת ניסן GTR מ08
D1,מצתים,,62421 OSSCA,מצת מיצובישי ספייס סטאר מS80 V70 V60 XC60 13
D1,מצתים,,62442 OSSCA,מצת I20 1.0 TGDI I30 1.4 MPI מ16 סיד TGDI 1.0
D1,מצתים,,62452 OSSCA,מצת יונדאי סונטה היברידי מ15
D1,מצתים,,6263 NGK,פלג אופנועים קוואסאקי פיאג'ו סוזוקי ימהה
D1,מצתים,,6289 NGK,פלג אופנועים ימהה קוואסאקי (4)
D1,מצתים,,6368 NGK,פלג אלפא 159 (4)
D1,מצתים,,6376 NGK,פלג קאיה ספורטג' יונדאי IX35 אלמרה פרפקט 1.6
D1,מצתים,,6418 NGK,פלג S60 נפח 2.3 2.4 מS80 01 נפח 2.8 מS40 99 4
D1,מצתים,,6449 NGK,פלג אאודי A3 אוקטביה בורה גולף ג'טה 03-09 1.4
D1,מצתים,,6458 NGK,פלג אאודי A3 נפח 1.8 טורבו מA4 97 נפח1.8 טורב
D1,מצתים,,6465 NGK,פלג סובארו ג.לאונה אימפרזה 1.6 1.8 93-01 (4)
D1,מצתים,,6481 NGK,פלג אימפרזה B3 2.0 מ06 1.5 מB4 07 נפח 2.0 מ04
D1,מצתים,,6507 NGK,פלג מיצובישי לנסר 1.6 מ04
D1,מצתים,,6508 NGK,פלג אופנועים
D1,מצתים,,6585 NGK,פלג פורד פוקוס מ99 אריקה זטה מ95 פיאסטה מ02
D1,מצתים,,6597 NGK,פלג שברולט ספארק 1.2 מ10 - אירידיום
D1,מצתים,,6607 NGK,פלג אופנועים
D1,מצתים,,6619 NGK,פלג סובארו אימפרזה B3 1.5 מ07
D1,מצתים,,6643 NGK,פלג ניסן מיקרה אקו 1.2 מ11 קשקאי טידה אקסטריי
D1,מצתים,,6651 NGK,פלג דיהטסו סיריון 1.3 מ08
D1,מצתים,,6668 NGK,פלג אופנועים (10)
D1,מצתים,,6677 NGK,פלג פיג'ו 307 1.6 206 דגם TU5JP4 מ02
D1,מצתים,,6711 NGK,פלג אקורד 2.0 מ03 סטרים 2.0 מCRV 01 נפח 2.0 מ
D1,מצתים,,6741 NGK,פלג סוזוקי איגניס 1.3 מ01 שברולט אפיקה 2.5 מ7
D1,מצתים,,6777 NGK,פלג אופנועים
D1,מצתים,,6799 NGK,פלג רנו קליאו 1.2 מ02 (10)
D1,מצתים,,6884 NGK,פלג אופנוע קוואסאקי
D1,מצתים,,6893 NGK,פלג סקודה פביה 1.4 איביזה 1.2 מ03 פולו 1.4
D1,מצתים,,6899 NGK,פלג אופנועים הונדה
D1,מצתים,,6903 NGK,פלג מזדה 2 1.5 מ07
D1,מצתים,,6953 NGK,פלג מזדה 121 1.3 93-89 323 92-97 לנטיס 1.6 98
D1,מצתים,,6955 NGK,פלג אופנוע ים
D1,מצתים,,6962 NGK,פלג סוזוקי בלנו 1.6 86-02 ויטרה 1.6 מ99
D1,מצתים,,6989 NGK,פלג פורד מונדאו 1.8 2.0 מזדה 6 1.8 2.0 מ03
D1,מצתים,,6994 NGK,פלג הונדה אקורד 2.4 03-08 לג'נד 3.5 מ07
D1,מצתים,,7090 NGK,פלג אוניברסלי  TWIN TIP (TT)K16TT
D1,מצתים,,7092 NGK,פלג אוניברסלי  TWIN TIP (TT)K20TT וולוו S40
D1,מצתים,,7113 NGK,פלג C5 1.8 2.0 307 2.0 קסרה 2.0מ01 206 406 0.
D1,מצתים,,7162 NGK,פלג אופנועים
D1,מצתים,,7168 NGK,פלג פיאט פונטו בראבה מריאה בראבו 16V 1.2
D1,מצתים,,7385 NGK,פלג אופנועים אירידיום MAX T
D1,מצתים,,7397 NGK,פלג מזדה MPV 6 נפח MPV 99-02 2.5 נפח 3.0 מ03
D1,מצתים,,7411 NGK,פלג אופנועים גיט פורס 50
D1,מצתים,,7415 NGK,פלג ב.מ.ו סד-E85 Z4 01-03 E36 Z3 00-07 E46 3
D1,מצתים,,7418 NGK,פלג סוזוקי גרנד ויטרה 1.6 מ00 2.7 02-06 2.0 מ
D1,מצתים,,7422 NGK,פלג דיהטסו שרייד 1.0 83-93 היילקס 2.3 בנזין 4
D1,מצתים,,7496 NGK,פלג פ'גו 205 405 89-92 אקספרס C15 91-98 שנים
D1,מצתים,,7502 NGK,פלג אופנועים הונדה
D1,מצתים,,7505 NGK,פלג סובארו B4 2.0 מ03/10
D1,מצתים,,7553 NGK,פלג סקודה פליסיה 1.3 95-01 פביה 1.4 02-08
D1,מצתים,,7563 NGK,פלג פולקסווגן טוארג V6 3.2 עד 07
D1,מצתים,,7569 NGK,פלג פורד מונדאו עד 07 מזדה 3 2.0 מ04
D1,מצתים,,7658 NGK,פלג לנסר 1.6 ליאנ 1.6 מ02 סויפט 1.5 מSX4 07
D1,מצתים,,7700500155/M,פלג רנו מגאן 16V 2.0 1.6 קליאו מC3 98 נפח 1.4
D1,מצתים,,7718 NGK,פלג מרצדס W204 מE350 W211 08 שנים 07-08
D1,מצתים,,7742 NGK,פלג פולקסווגן פאסאט 2.0 ג'טה מ06 אוקטביה 2.0
D1,מצתים,,7781 NGK,פלג דודג אבנגר 2.4 מ08 נייטרו 3.7 מ07 קליבר 0
D1,מצתים,,7784 NGK,פלג אופנוע פיג'ו פיאג'ו ווספה
D1,מצתים,,7811 NGK,פלג סובארו 1.3/6/8  78-84 דוקאטו 2.0 83-94 פי
D1,מצתים,,7822 NGK,פלג סובארו גסטי 1.0 85-93 מיצובישי L300 L200
D1,מצתים,,7854 NGK,פלג יונדאי טוסון
D1,מצתים,,7865 NGK,מצת להט מרצדס ספרינטר 07+/ויאנו C-CLASS/+07
D1,מצתים,,7938 NGK,פלג ניסן אלמרה 1.6 96-00 קאיה ספיה לאו 1.8 מ7
D1,מצתים,,7960 NGK,פלג הונדה אקורד 2.4 מ09
D1,מצתים,,7980 NGK,פלג סוזוקי אלטו מ09 ספלש מ08 סויפט 1.2 מ11
D1,מצתים,,7986 NGK,פלג אופנוע ימי ראש קבוע
D1,מצתים,,7994 NGK,פלג מזדה 3 1.6 מ04 סוזוקי גימיני 1300 מ01
D1,מצתים,,8032 NGK,כיסוי פלג אופנועים
D1,מצתים,,8051 NGK,ראש מצת 45 מעלות - אופנועים
D1,מצתים,,8080 NGK,פלג אופנועים
D1,מצתים,,8698/T10,פלג אופנוע פיג'ו פיאג'ו ווספה 8698
D1,מצתים,,8888 NGK,מצת להט אוקטביה 05+/גולף/Q7/Q5/A6/A4/A3/סופרב/קארוק/רומסטר
D1,מצתים,,8894 NGK,פלג אופל קורסה אסטרה סוניק אוואו מ11 קרוז מ12
D1,מצתים,,9004A91068/M,מצת קורולה 08-18/אבנסיס 16+/אייגו 16+/יאריס 09+
D1,מצתים,,90061 NGK,פלג קליאו קפצ'ור מגאן דאצ'יה דאסטר מנועי 1.2T
